"harmonised_name","ihs2_name","ihs3_name","ihs4_name","ihs5_name","label","module","topic","needs_review","n_rounds"
"ag_f08","","ag_f08","ag_f08","ag_f08","Main mode used to transport[INPUT]purchased on credit or w/out coupons/vouchers?","f42","agriculture_inputs",FALSE,4
"ag_f09","","ag_f09","ag_f09","ag_f09","How much did you pay for transportation to acquire all of the[INPUT]?","f42","agriculture_inputs",FALSE,4
"ag_f0a","","ag_f0a","ag_f0a","ag_f0a","Did you or anyone in HH cultivate plots in [RS]","f42","agriculture_inputs",FALSE,4
"ag_f0c","","ag_f0c","ag_f0c","ag_f0c","INPUT TYPE","f42","agriculture_inputs",FALSE,4
"ag_f10","","ag_f10","ag_f10","ag_f10","Value of all [INPUT] purchased w/out coupons/vouchers or purchased on credit?","f42","agriculture_inputs",FALSE,4
"ag_f11","","ag_f11","ag_f11","ag_f11","How did you finance this [INPUT] purchase?","f42","agriculture_inputs",FALSE,4
"ag_f12","","ag_f12","ag_f12","ag_f12","How much did you pay up-front for this [INPUT] purchase","f42","agriculture_inputs",FALSE,4
"ag_f13","","ag_f13","ag_f13","ag_f13","How much did you repay/will you repay?","f42","agriculture_inputs",FALSE,4
"ag_f14a","","ag_f14a","ag_f14a","ag_f14a","What was the source of credit for this [INPUT] purchase? (ID #1)","f42","agriculture_inputs",FALSE,4
"ag_f14b","","ag_f14b","ag_f14b","ag_f14b","What was the source of credit for this [INPUT] purchase? (ID #2)","f42","agriculture_inputs",FALSE,4
"ag_f37","","ag_f37","ag_f37","ag_f37","Did you receive any of the[INPUT] for free during the[RS]?","f42","agriculture_inputs",FALSE,4
"ag_f38a","","ag_f38a","ag_f38a","ag_f38a","How much of[INPUT]did you receive in total for free during[RS](QUANT)?","f42","agriculture_inputs",FALSE,4
"ag_f38b","","ag_f38b","ag_f38b","ag_f38b","How much of[INPUT]did you receive in total for free during[RS](UNIT)?","f42","agriculture_inputs",FALSE,4
"ag_f39a","","ag_f39a","ag_f39a","ag_f39a","During[RS],from whom did you receive most of the[INPUT]for free(1st)?","f42","agriculture_inputs",FALSE,4
"ag_f39b","","ag_f39b","ag_f39b","ag_f39b","During[RS],from whom did you receive most of the[INPUT]for free(2nd)?","f42","agriculture_inputs",FALSE,4
"ag_f40","","ag_f40","ag_f40","ag_f40","Total payment for transportation to acquire all of[INPUT]received for free","f42","agriculture_inputs",FALSE,4
"ag_f41","","ag_f41","ag_f41","ag_f41","Was any of the[INPUT]used during the[RS]left over from a previous season","f42","agriculture_inputs",FALSE,4
"ag_f42a","","ag_f42a","ag_f42a","ag_f42a","How much of[INPUT]used during[RS]was left over from a previous season(QUANT)?","f42","agriculture_inputs",FALSE,4
"ag_f42b","","ag_f42b","ag_f42b","ag_f42b","How much of[INPUT]used during[RS]was left over from a previous season(UNIT)?","f42","agriculture_inputs",FALSE,4
"ag_f43","","ag_f43","ag_f43","ag_f43","Use any ORGANIC FERTILIZER out of own-production or own animals during [RS]?","f42","agriculture_inputs",FALSE,4
"ag_f44a","","ag_f44a","ag_f44a","ag_f44a","How much ORG FERT was used out of own-production or own animals during[RS]?(Q)","f42","agriculture_inputs",FALSE,4
"ag_f44b","","ag_f44b","ag_f44b","ag_f44b","How much ORG FERT was used out of own-production or own animals during[RS]?(U)","f42","agriculture_inputs",FALSE,4
"ag_g01","","ag_g01","ag_g01","ag_g01","What type of crop stand was on the [PLOT]?","f43","agriculture_crops",FALSE,4
"ag_g02","","ag_g02","ag_g02","ag_g02","Was the crop planted in the entire area of the plot?","f43","agriculture_crops",FALSE,4
"ag_g03","","ag_g03","ag_g03","ag_g03","Approximately, how much of the [PLOT] is under [CROP]?","f43","agriculture_crops",FALSE,4
"ag_g04a","","ag_g04a","ag_g04a","ag_g04a","How much seed did you plant for the [CROP] on this [PLOT] during the[RS]?(QUANT)","f43","agriculture_crops",FALSE,4
"ag_g04b","","ag_g04b","ag_g04b","ag_g04b","How much seed did you plant for the [CROP] on this [PLOT] during the[RS]?(UNIT)","f43","agriculture_crops",FALSE,4
"ag_g05a","","ag_g05a","ag_g05a","ag_g05a","When did you plant the seeds for the [CROP] on this [PLOT]during the[RS]?(MONTH)","f43","agriculture_crops",FALSE,4
"ag_g05b","","ag_g05b","ag_g05b","ag_g05b","When did you plant the seeds for the [CROP] on this [PLOT]during the[RS]?(YEAR)","f43","agriculture_crops",FALSE,4
"ag_g0a","","ag_g0a","ag_g0a","ag_g0a","Did you or anyone in your HH plant any crops during the [RS]","f43","agriculture_crops",FALSE,4
"ag_g10","","ag_g10","ag_g10","ag_g10","Was the area harvested less than the area planted?","f43","agriculture_crops",FALSE,4
"ag_g11a","","ag_g11a","ag_g11a","ag_g11a","Why was the area harvested less than the area planted? (1ST)","f43","agriculture_crops",FALSE,4
"ag_g11b","","ag_g11b","ag_g11b","ag_g11b","Why was the area harvested less than the area planted? (2ND)","f43","agriculture_crops",FALSE,4
"ag_g12a","","ag_g12a","ag_g12a","ag_g12a","What months did the harvest start?","f43","agriculture_crops",FALSE,4
"ag_g12b","","ag_g12b","ag_g12b","ag_g12b","What months did the harvest end?","f43","agriculture_crops",FALSE,4
"ag_g13a","","ag_g13a","ag_g13a","ag_g13a","How much [CROP] did you harvest from this [PLOT] during the [RS]? (QUANT)","f43","agriculture_crops",FALSE,4
"ag_g13b","","ag_g13b","ag_g13b","ag_g13b","How much [CROP] did you harvest from this [PLOT] during the [RS]? (UNIT)","f43","agriculture_crops",FALSE,4
"ag_g13c","","ag_g13c","ag_g13c","ag_g13c","How much [CROP] did you harvest from this [PLOT] during the [RS]? (S/U)","f43","agriculture_crops",FALSE,4
"ag_h01a","","ag_h01a","ag_h01a","ag_h01a","ENUMERATOR: REFER TO AG-MODULE G, QUESTION 4.   FOR EACH TYPE OF SE","f44","agriculture_inputs",FALSE,4
"ag_h01b","","ag_h01b","ag_h01b","ag_h01b","UNIT","f44","agriculture_inputs",FALSE,4
"ag_h02","","ag_h02","ag_h02","ag_h02","FIGURES FROM QUESTION 1 CORRESPOND TO AMOUNT OF EACH TYPE OF SEED USED DURING TH","f44","agriculture_inputs",FALSE,4
"ag_h03","","ag_h03","ag_h03","ag_h03","During [RS] did all of the [SEED] come from purchases by using coupons/vouchers?","f44","agriculture_inputs",FALSE,4
"ag_h04","","ag_h04","ag_h04","ag_h04","Did you purchase any [SEED] w/out coupons/vouchers/purchased any [SEED] on credi","f44","agriculture_inputs",FALSE,4
"ag_h06a","","ag_h06a","ag_h06a","ag_h06a","Source of [SEED] you purchased w/out coupons/vouchers/purchased credit? (ID #1)","f44","agriculture_inputs",FALSE,4
"ag_h06b","","ag_h06b","ag_h06b","ag_h06b","Source of [SEED] you purchased w/out coupons/vouchers/purchased credit? (ID #2)","f44","agriculture_inputs",FALSE,4
"ag_h07a","","ag_h07a","ag_h07a","ag_h07a","How much of [SEED] was purchased w/out coupons/vouchers/purchased on credit? (Q)","f44","agriculture_inputs",FALSE,4
"ag_h07b","","ag_h07b","ag_h07b","ag_h07b","How much of [SEED] was purchased w/out coupons/vouchers/purchased on credit? (U)","f44","agriculture_inputs",FALSE,4
"ag_h08","","ag_h08","ag_h08","ag_h08","Main mode of transport [SEED] purchased on credit or w/out coupons/vouchers","f44","agriculture_inputs",FALSE,4
"ag_h09","","ag_h09","ag_h09","ag_h09","How much did you pay for transportation to acquire all of the [SEED]?","f44","agriculture_inputs",FALSE,4
"ag_h10","","ag_h10","ag_h10","ag_h10","Value of all [SEED] purchased w/out coupons/vouchers or purchased on credit?","f44","agriculture_inputs",FALSE,4
"ag_h11","","ag_h11","ag_h11","ag_h11","How did you  finance  this seed (%rostertitle%) purchase?","f44","agriculture_inputs",FALSE,4
"ag_h12","","ag_h12","ag_h12","ag_h12","How much did you pay up-front for this [SEED] purchase?","f44","agriculture_inputs",FALSE,4
"ag_h13","","ag_h13","ag_h13","ag_h13","How much did you  repay /will you repay?","f44","agriculture_inputs",FALSE,4
"ag_h14a","","ag_h14a","ag_h14a","ag_h14a","What was the source of credit for the [SEED] purchase? (ID CODE #1)","f44","agriculture_inputs",FALSE,4
"ag_h14b","","ag_h14b","ag_h14b","ag_h14b","What was the source of credit for the [SEED] purchase? (ID CODE #2)","f44","agriculture_inputs",FALSE,4
"ag_h37","","ag_h37","ag_h37","ag_h37","Did you receive any of the [SEED] for free during the [RS]?","f44","agriculture_inputs",FALSE,4
"ag_h38a","","ag_h38a","ag_h38a","ag_h38a","How much of [SEED] did you receive in total for free during [RS]? (Q)","f44","agriculture_inputs",FALSE,4
"ag_h38b","","ag_h38b","ag_h38b","ag_h38b","How much of [SEED] did you receive in total for free during [RS]? (U)","f44","agriculture_inputs",FALSE,4
"ag_h39a","","ag_h39a","ag_h39a","ag_h39a","During [RS], from whom did you receive most of the [SEED] for free (1st)?","f44","agriculture_inputs",FALSE,4
"ag_h39b","","ag_h39b","ag_h39b","ag_h39b","During [RS], from whom did you receive most of the [SEED] for free (2nd)?","f44","agriculture_inputs",FALSE,4
"ag_h40","","ag_h40","ag_h40","ag_h40","Total payment for transportation to acquire all of [SEED] received for free.","f44","agriculture_inputs",FALSE,4
"ag_h41","","ag_h41","ag_h41","ag_h41","Was any of the [SEED] used during the [RS] left over from a previous season?","f44","agriculture_inputs",FALSE,4
"ag_h42a","","ag_h42a","ag_h42a","ag_h42a","How much of [SEED] used during the [RS] was left over from a previous season? (Q","f44","agriculture_inputs",FALSE,4
"ag_h42b","","ag_h42b","ag_h42b","ag_h42b","How much of [SEED] used during the [RS] was left over from a previous season? (U","f44","agriculture_inputs",FALSE,4
"ag_h43","","ag_h43","ag_h43","ag_h43","Why did you choose to use this [SEED]?","f44","agriculture_inputs",FALSE,4
"ag_i01","","ag_i01","ag_i01","ag_i01","Did you  sell  any of the harvested[CROP]?","f45","agriculture_crops",FALSE,4
"ag_i02a","","ag_i02a","ag_i02a","ag_i02a","How much of the harvested[CROP] was  sold in total ?","f45","agriculture_crops",FALSE,4
"ag_i02b","","ag_i02b","ag_i02b","ag_i02b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i02c","","ag_i02c","ag_i02c","ag_i02c","S/U","f45","agriculture_crops",FALSE,4
"ag_i03","","ag_i03","ag_i03","ag_i03","What was the  total value  of  all [CROP] sales?","f45","agriculture_crops",FALSE,4
"ag_i05a","","ag_i05a","ag_i05a","ag_i05a","Who/What were the main buyers/outlets for your [CROP] sales? (ID CODE #1)","f45","agriculture_crops",FALSE,4
"ag_i05b","","ag_i05b","ag_i05b","ag_i05b","Who/What were the main buyers/outlets for your [CROP] sales? (ID CODE #2)","f45","agriculture_crops",FALSE,4
"ag_i06a","","ag_i06a","ag_i06a","ag_i06a","Who in you HH kept/decided what to do with these earning? (ID CODE #1)","f45","agriculture_crops",FALSE,4
"ag_i06b","","ag_i06b","ag_i06b","ag_i06b","Who in you HH kept/decided what to do with these earning? (ID CODE #2)","f45","agriculture_crops",FALSE,4
"ag_i07a","","ag_i07a","ag_i07a","ag_i07a","When was most of the[CROP] sold?","f45","agriculture_crops",FALSE,4
"ag_i07b","","ag_i07b","ag_i07b","ag_i07b","YEAR <br><br>(4-DIGIT)","f45","agriculture_crops",FALSE,4
"ag_i08","","ag_i08","ag_i08","ag_i08","Approximately how many transactions took place while selling [CROP]?","f45","agriculture_crops",FALSE,4
"ag_i09","","ag_i09","ag_i09","ag_i09","What was the main mode of transportation associated with all [CROP]?","f45","agriculture_crops",FALSE,4
"ag_i10","","ag_i10","ag_i10","ag_i10","What was the total cost of transportation associated with all [CROP]?","f45","agriculture_crops",FALSE,4
"ag_i202","","ag_i20","ag_i202","ag_i202","ENUMERATOR: RECORD THE ID OF THE RESPONDENT.","f47","agriculture_land",FALSE,4
"ag_i205","","ag_i25","ag_i205","ag_i205","If you were to sell this [GARDEN] today, how much could you sell this for?","f47","agriculture_land",FALSE,4
"ag_i206","","ag_i26","ag_i206","ag_i206","If you were to rent out this [GARDEN] today for 12 months, how much...","f47","agriculture_land",FALSE,4
"ag_i213a","","ag_i21a","ag_i213a","ag_i213a","Who owns this garden? (1)","f47","agriculture_land",FALSE,4
"ag_i213b","","ag_i21b","ag_i213b","ag_i213b","Who owns this garden? (2)","f47","agriculture_land",FALSE,4
"ag_i216c","","ag_i21c","ag_i216c","ag_i216c","UNIT","f47","agriculture_land",FALSE,4
"ag_i31a","","ag_i31a","ag_i31a","ag_i31a","Amt of harvested [CROP] during [RS] given as a gifts/reimbursements for land/lab","f45","agriculture_crops",FALSE,4
"ag_i31b","","ag_i31b","ag_i31b","ag_i31b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i31c","","ag_i31c","ag_i31c","ag_i31c","S/U","f45","agriculture_crops",FALSE,4
"ag_i32a","","ag_i32a","ag_i32a","ag_i32a","Amt of [CROP] given as reimbursements for inputs borrowed/acquired on credit. (Q","f45","agriculture_crops",FALSE,4
"ag_i32b","","ag_i32b","ag_i32b","ag_i32b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i32c","","ag_i32c","ag_i32c","ag_i32c","S/U","f45","agriculture_crops",FALSE,4
"ag_i33a","","ag_i33a","ag_i33a","ag_i33a","Amt of harvested [CROP] used for animal feed? (Q)","f45","agriculture_crops",FALSE,4
"ag_i33b","","ag_i33b","ag_i33b","ag_i33b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i33c","","ag_i33c","ag_i33c","ag_i33c","S/U","f45","agriculture_crops",FALSE,4
"ag_i34a","","ag_i34a","ag_i34a","ag_i34a","Amt [CROP] used as input for [CROP] by-products that HH sold for cash/in-kind G/","f45","agriculture_crops",FALSE,4
"ag_i34b","","ag_i34b","ag_i34b","ag_i34b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i34c","","ag_i34c","ag_i34c","ag_i34c","S/U","f45","agriculture_crops",FALSE,4
"ag_i35a","","ag_i35a","ag_i35a","ag_i35a","Amt of harvested [CROP] saved for seed. (Q)","f45","agriculture_crops",FALSE,4
"ag_i35b","","ag_i35b","ag_i35b","ag_i35b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i35c","","ag_i35c","ag_i35c","ag_i35c","S/U","f45","agriculture_crops",FALSE,4
"ag_i36a","","ag_i36a","ag_i36a","ag_i36a","Amt of [CROP] lost to rotting, insectes, rodents, theft in port-harvest period.","f45","agriculture_crops",FALSE,4
"ag_i36b","","ag_i36b","ag_i36b","ag_i36b","OPTION 1 UNIT","f45","agriculture_crops",FALSE,4
"ag_i36c","","ag_i36c","ag_i36c","ag_i36c","OPTION 1 S/U","f45","agriculture_crops",FALSE,4
"ag_i36d","","ag_i36d","ag_i36d","ag_i36d","OPTION 2 PERCENTAGE","f45","agriculture_crops",FALSE,4
"ag_i37a","","ag_i37a","ag_i37a","ag_i37a","What was the reason for loss? (1ST)","f45","agriculture_crops",FALSE,4
"ag_i37b","","ag_i37b","ag_i37b","ag_i37b","What was the reason for loss? (2ND)","f45","agriculture_crops",FALSE,4
"ag_i38","","ag_i38","ag_i38","ag_i38","Do you have any of the harvested[CROP]  in storage  now","f45","agriculture_crops",FALSE,4
"ag_i39","","ag_i39","ag_i39","ag_i39","What is your  main method  of storage for this crop?","f45","agriculture_crops",FALSE,4
"ag_i40a","","ag_i40a","ag_i40a","ag_i40a","Amt of harvested [CROP] bring stored by HH. (Q)","f45","agriculture_crops",FALSE,4
"ag_i40b","","ag_i40b","ag_i40b","ag_i40b","UNIT","f45","agriculture_crops",FALSE,4
"ag_i40c","","ag_i40c","ag_i40c","ag_i40c","S/U","f45","agriculture_crops",FALSE,4
"ag_i41a","","ag_i41a","ag_i41a","ag_i41a","What did you do to protect the stored [CROP]? (1ST)","f45","agriculture_crops",FALSE,4
"ag_i41b","","ag_i41b","ag_i41b","ag_i41b","What did you do to protect the stored [CROP]? (2ND)","f45","agriculture_crops",FALSE,4
"ag_i42a","","ag_i42a","ag_i42a","ag_i42a","When you store [CROP], what is usually the main purpose for storing it? (1ST)","f45","agriculture_crops",FALSE,4
"ag_i42b","","ag_i42b","ag_i42b","ag_i42b","When you store [CROP], what is usually the main purpose for storing it? (2ND)","f45","agriculture_crops",FALSE,4
"ag_j05a","","ag_j05a","ag_j05a","ag_j05a","What is the <u>area</u> of this plot (%rostertitle%)? ENUMERATOR: ASK THE","f48","agriculture_land",FALSE,4
"ag_j05b","","ag_j05b","ag_j05b","ag_j05b","UNIT","f48","agriculture_land",FALSE,4
"ag_j05c","","ag_j05c","ag_j05c","ag_j05c","What is the area of this plot (%rostertitle%)? ENUMERATOR: MEASURE THE ARE","f48","agriculture_land",FALSE,4
"ag_k01a","","ag_k01","ag_k01","ag_k01a","ENUMERATOR: WAS THIS [PLOT] ON A RAINY SEASON GARDEN?","f49","agriculture_inputs",FALSE,4
"ag_k01b","","ag_k10b","ag_k01b","ag_k01b","IF YES, SELECT THE GARDEN FROM THE LIST BELOW.","f49","agriculture_inputs",FALSE,4
"ag_k02","","ag_k02","ag_k02","ag_k02","Who in the household makes the decisions concerning crops to be planted...","f49","agriculture_inputs",FALSE,4
"ag_k03","","ag_k03","ag_k03","ag_k03","ENUMERATOR: RECORD THE ID OF THE RESPONDENT.","f49","agriculture_inputs",FALSE,4
"ag_k21a","","ag_k21a","ag_k21a","ag_k21a","What crops were planted on this [PLOT] during the [RS]? (1st)","f49","agriculture_inputs",FALSE,4
"ag_k21b","","ag_k21b","ag_k21b","ag_k21b","What crops were planted on this [PLOT] during the [RS]? (2nd)","f49","agriculture_inputs",FALSE,4
"ag_k21c","","ag_k21c","ag_k21c","ag_k21c","What crops were planted on this [PLOT] during the [RS]? (3rd)","f49","agriculture_inputs",FALSE,4
"ag_k21d","","ag_k21d","ag_k21d","ag_k21d","What crops were planted on this [PLOT] during the [RS]? (4th)","f49","agriculture_inputs",FALSE,4
"ag_k21e","","ag_k21e","ag_k21e","ag_k21e","What crops were planted on this [PLOT] during the [RS]? (5th)","f49","agriculture_inputs",FALSE,4
"ag_k22","","ag_k22","ag_k22","ag_k22","What is the predominant soil type of this [PLOT]?","f49","agriculture_inputs",FALSE,4
"ag_k23","","ag_k23","ag_k23","ag_k23","What is the soil quality of [PLOT]?","f49","agriculture_inputs",FALSE,4
"ag_k24","","ag_k24","ag_k24","ag_k24","How would you rate the extent of erosion on this plot (%rostertitle%","f49","agriculture_inputs",FALSE,4
"ag_k25a","","ag_k25a","ag_k25a","ag_k25a","What are the causes of these erosion problems? (1st)","f49","agriculture_inputs",FALSE,4
"ag_k25b","","ag_k25b","ag_k25b","ag_k25b","What are the causes of these erosion problems? (2nd)","f49","agriculture_inputs",FALSE,4
"ag_k26a","","ag_k26a","ag_k26a","ag_k26a","What type of erosion control/water harvesting facilities are on this [PLOT]? (1S","f49","agriculture_inputs",FALSE,4
"ag_k26b","","ag_k26b","ag_k26b","ag_k26b","What type of erosion control/water harvesting facilities are on this [PLOT]? (2N","f49","agriculture_inputs",FALSE,4
"ag_k27","","ag_k27","ag_k27","ag_k27","What is the slope of this [PLOT]?","f49","agriculture_inputs",FALSE,4
